client_id,contact,month,campaign,pdays,previous,poutcome,y
18810,cellular,jul,4,,0,nonexistent,0
18811,cellular,jul,6,,0,nonexistent,0
18812,telephone,jul,5,,0,nonexistent,0
18813,cellular,jul,4,,0,nonexistent,0
18814,cellular,jul,11,,0,nonexistent,0
18815,cellular,jul,7,,0,nonexistent,0
18816,telephone,jul,3,,0,nonexistent,0
18817,cellular,jul,9,,0,nonexistent,0
18818,cellular,jul,21,,0,nonexistent,0
18819,cellular,jul,3,,0,nonexistent,0
18820,cellular,jul,8,,0,nonexistent,0
18821,telephone,jul,21,,0,nonexistent,0
18822,cellular,aug,1,,0,nonexistent,0
18823,cellular,aug,1,,0,nonexistent,0
18824,cellular,aug,1,,0,nonexistent,0
18825,cellular,aug,1,,0,nonexistent,0
18826,cellular,aug,1,,0,nonexistent,0
18827,cellular,aug,1,,0,nonexistent,0
18828,cellular,aug,1,,0,nonexistent,0
18829,cellular,aug,1,,0,nonexistent,0
18830,cellular,aug,1,,0,nonexistent,0
18831,cellular,aug,1,,0,nonexistent,0
18832,cellular,aug,1,,0,nonexistent,0
18833,cellular,aug,1,,0,nonexistent,0
18834,cellular,aug,1,,0,nonexistent,0
18835,cellular,aug,1,,0,nonexistent,0
18836,cellular,aug,1,,0,nonexistent,0
18837,cellular,aug,1,,0,nonexistent,0
18838,cellular,aug,1,,0,nonexistent,0
18839,cellular,aug,1,,0,nonexistent,0
18840,cellular,aug,1,,0,nonexistent,0
18841,cellular,aug,1,,0,nonexistent,0
18842,cellular,aug,1,,0,nonexistent,0
18843,cellular,aug,1,,0,nonexistent,0
18844,cellular,aug,1,,0,nonexistent,0
18845,cellular,aug,1,,0,nonexistent,1
18846,cellular,aug,1,,0,nonexistent,0
18847,cellular,aug,1,,0,nonexistent,0
18848,cellular,aug,1,,0,nonexistent,0
18849,cellular,aug,1,,0,nonexistent,0
18850,cellular,aug,1,,0,nonexistent,0
18851,cellular,aug,1,,0,nonexistent,0
18852,cellular,aug,1,,0,nonexistent,0
18853,cellular,aug,1,,0,nonexistent,0
18854,cellular,aug,1,,0,nonexistent,0
18855,cellular,aug,1,,0,nonexistent,0
18856,cellular,aug,1,,0,nonexistent,0
18857,cellular,aug,1,,0,nonexistent,0
18858,cellular,aug,1,,0,nonexistent,0
18859,cellular,aug,1,,0,nonexistent,0
18860,telephone,aug,1,,0,nonexistent,0
18861,cellular,aug,1,,0,nonexistent,0
18862,cellular,aug,1,,0,nonexistent,0
18863,cellular,aug,2,,0,nonexistent,0
18864,cellular,aug,1,,0,nonexistent,0
18865,cellular,aug,1,,0,nonexistent,0
18866,cellular,aug,1,,0,nonexistent,0
18867,cellular,aug,1,,0,nonexistent,0
18868,cellular,aug,1,,0,nonexistent,0
18869,cellular,aug,2,,0,nonexistent,0
18870,cellular,aug,1,,0,nonexistent,0
18871,telephone,aug,1,,0,nonexistent,0
18872,cellular,aug,2,,0,nonexistent,0
18873,cellular,aug,1,,0,nonexistent,0
18874,cellular,aug,1,,0,nonexistent,0
18875,cellular,aug,1,,0,nonexistent,0
18876,cellular,aug,2,,0,nonexistent,0
18877,cellular,aug,1,,0,nonexistent,0
18878,cellular,aug,1,,0,nonexistent,0
18879,cellular,aug,1,,0,nonexistent,0
18880,cellular,aug,2,,0,nonexistent,0
18881,cellular,aug,1,,0,nonexistent,0
18882,cellular,aug,3,,0,nonexistent,0
18883,cellular,aug,1,,0,nonexistent,0
18884,cellular,aug,1,,0,nonexistent,0
18885,cellular,aug,1,,0,nonexistent,0
18886,cellular,aug,1,,0,nonexistent,0
18887,cellular,aug,2,,0,nonexistent,0
18888,cellular,aug,1,,0,nonexistent,0
18889,cellular,aug,1,,0,nonexistent,0
18890,cellular,aug,1,,0,nonexistent,0
18891,cellular,aug,1,,0,nonexistent,0
18892,telephone,aug,1,,0,nonexistent,0
18893,cellular,aug,1,,0,nonexistent,0
18894,cellular,aug,1,,0,nonexistent,0
18895,cellular,aug,1,,0,nonexistent,0
18896,cellular,aug,1,,0,nonexistent,0
18897,cellular,aug,1,,0,nonexistent,0
18898,telephone,aug,1,,0,nonexistent,0
18899,cellular,aug,1,,0,nonexistent,0
18900,cellular,aug,1,,0,nonexistent,0
18901,cellular,aug,1,,0,nonexistent,0
18902,cellular,aug,1,,0,nonexistent,0
18903,cellular,aug,3,,0,nonexistent,0
18904,cellular,aug,1,,0,nonexistent,0
18905,cellular,aug,2,,0,nonexistent,0
18906,cellular,aug,2,,0,nonexistent,0
18907,cellular,aug,1,,0,nonexistent,0
18908,cellular,aug,2,,0,nonexistent,0
18909,cellular,aug,1,,0,nonexistent,0
18910,cellular,aug,1,,0,nonexistent,0
18911,cellular,aug,1,,0,nonexistent,0
18912,cellular,aug,1,,0,nonexistent,1
18913,cellular,aug,1,,0,nonexistent,0
18914,cellular,aug,1,,0,nonexistent,0
18915,cellular,aug,2,,0,nonexistent,0
18916,cellular,aug,2,,0,nonexistent,0
18917,cellular,aug,1,,0,nonexistent,0
18918,cellular,aug,1,,0,nonexistent,0
18919,cellular,aug,2,,0,nonexistent,0
18920,cellular,aug,1,,0,nonexistent,0
18921,cellular,aug,1,,0,nonexistent,0
18922,cellular,aug,1,,0,nonexistent,0
18923,cellular,aug,3,,0,nonexistent,0
18924,cellular,aug,2,,0,nonexistent,0
18925,cellular,aug,1,,0,nonexistent,0
18926,cellular,aug,1,,0,nonexistent,0
18927,cellular,aug,2,,0,nonexistent,0
18928,cellular,aug,4,,0,nonexistent,0
18929,cellular,aug,1,,0,nonexistent,0
18930,cellular,aug,1,,0,nonexistent,0
18931,cellular,aug,1,,0,nonexistent,0
18932,cellular,aug,2,,0,nonexistent,0
18933,cellular,aug,2,,0,nonexistent,0
18934,cellular,aug,1,,0,nonexistent,0
18935,cellular,aug,3,,0,nonexistent,0
18936,cellular,aug,2,,0,nonexistent,0
18937,cellular,aug,2,,0,nonexistent,0
18938,cellular,aug,1,,0,nonexistent,0
18939,cellular,aug,2,,0,nonexistent,0
18940,cellular,aug,1,,0,nonexistent,0
18941,cellular,aug,2,,0,nonexistent,0
18942,cellular,aug,2,,0,nonexistent,0
18943,cellular,aug,1,,0,nonexistent,0
18944,cellular,aug,1,,0,nonexistent,0
18945,cellular,aug,3,,0,nonexistent,0
18946,cellular,aug,3,,0,nonexistent,0
18947,cellular,aug,1,,0,nonexistent,0
18948,cellular,aug,2,,0,nonexistent,0
18949,cellular,aug,2,,0,nonexistent,0
18950,cellular,aug,2,,0,nonexistent,0
18951,cellular,aug,1,,0,nonexistent,0
18952,cellular,aug,2,,0,nonexistent,0
18953,cellular,aug,1,,0,nonexistent,0
18954,cellular,aug,2,,0,nonexistent,0
18955,cellular,aug,1,,0,nonexistent,0
18956,cellular,aug,2,,0,nonexistent,0
18957,cellular,aug,3,,0,nonexistent,0
18958,cellular,aug,1,,0,nonexistent,0
18959,cellular,aug,1,,0,nonexistent,0
18960,cellular,aug,3,,0,nonexistent,0
18961,cellular,aug,2,,0,nonexistent,0
18962,cellular,aug,2,,0,nonexistent,0
18963,cellular,aug,1,,0,nonexistent,0
18964,cellular,aug,3,,0,nonexistent,0
18965,cellular,aug,6,,0,nonexistent,0
18966,cellular,aug,2,,0,nonexistent,0
18967,cellular,aug,2,,0,nonexistent,0
18968,cellular,aug,3,,0,nonexistent,0
18969,cellular,aug,3,,0,nonexistent,0
18970,cellular,aug,2,,0,nonexistent,0
18971,cellular,aug,4,,0,nonexistent,0
18972,cellular,aug,3,,0,nonexistent,0
18973,cellular,aug,2,,0,nonexistent,0
18974,cellular,aug,2,,0,nonexistent,0
18975,cellular,aug,2,,0,nonexistent,0
18976,cellular,aug,2,,0,nonexistent,0
18977,cellular,aug,2,,0,nonexistent,0
18978,cellular,aug,2,,0,nonexistent,0
18979,cellular,aug,2,,0,nonexistent,0
18980,cellular,aug,2,,0,nonexistent,0
18981,cellular,aug,4,,0,nonexistent,0
18982,cellular,aug,2,,0,nonexistent,0
18983,cellular,aug,3,,0,nonexistent,0
18984,cellular,aug,3,,0,nonexistent,0
18985,cellular,aug,3,,0,nonexistent,0
18986,telephone,aug,2,,0,nonexistent,1
18987,cellular,aug,2,,0,nonexistent,0
18988,cellular,aug,2,,0,nonexistent,0
18989,cellular,aug,2,,0,nonexistent,1
18990,cellular,aug,2,,0,nonexistent,0
18991,cellular,aug,2,,0,nonexistent,0
18992,cellular,aug,2,,0,nonexistent,0
18993,cellular,aug,2,,0,nonexistent,0
18994,cellular,aug,2,,0,nonexistent,0
18995,cellular,aug,2,,0,nonexistent,0
18996,cellular,aug,2,,0,nonexistent,0
18997,cellular,aug,3,,0,nonexistent,0
18998,cellular,aug,2,,0,nonexistent,0
18999,cellular,aug,3,,0,nonexistent,0
19000,cellular,aug,3,,0,nonexistent,1
19001,cellular,aug,2,,0,nonexistent,1
19002,cellular,aug,4,,0,nonexistent,0
19003,cellular,aug,3,,0,nonexistent,0
19004,cellular,aug,1,,0,nonexistent,0
19005,cellular,aug,2,,0,nonexistent,1
19006,cellular,aug,1,,0,nonexistent,0
19007,cellular,aug,1,,0,nonexistent,0
19008,cellular,aug,1,,0,nonexistent,0
19009,cellular,aug,1,,0,nonexistent,0
19010,cellular,aug,1,,0,nonexistent,1
19011,cellular,aug,1,,0,nonexistent,1
19012,cellular,aug,1,,0,nonexistent,0
19013,cellular,aug,1,,0,nonexistent,0
19014,cellular,aug,1,,0,nonexistent,0
19015,cellular,aug,1,,0,nonexistent,0
19016,cellular,aug,1,,0,nonexistent,0
19017,cellular,aug,1,,0,nonexistent,0
19018,cellular,aug,1,,0,nonexistent,1
19019,cellular,aug,1,,0,nonexistent,0
19020,cellular,aug,1,,0,nonexistent,0
19021,cellular,aug,1,,0,nonexistent,0
19022,cellular,aug,1,,0,nonexistent,0
19023,cellular,aug,1,,0,nonexistent,0
19024,cellular,aug,1,,0,nonexistent,1
19025,cellular,aug,1,,0,nonexistent,0
19026,cellular,aug,1,,0,nonexistent,0
19027,cellular,aug,1,,0,nonexistent,0
19028,cellular,aug,1,,0,nonexistent,0
19029,cellular,aug,1,,0,nonexistent,0
19030,cellular,aug,1,,0,nonexistent,0
19031,cellular,aug,1,,0,nonexistent,0
19032,cellular,aug,3,,0,nonexistent,0
19033,cellular,aug,1,,0,nonexistent,0
19034,cellular,aug,2,,0,nonexistent,0
19035,cellular,aug,1,,0,nonexistent,0
19036,cellular,aug,2,,0,nonexistent,0
19037,cellular,aug,1,,0,nonexistent,0
19038,cellular,aug,1,,0,nonexistent,0
19039,cellular,aug,1,,0,nonexistent,1
19040,cellular,aug,1,,0,nonexistent,0
19041,cellular,aug,1,,0,nonexistent,0
19042,cellular,aug,3,,0,nonexistent,0
19043,cellular,aug,1,,0,nonexistent,0
19044,cellular,aug,3,,0,nonexistent,1
19045,cellular,aug,1,,0,nonexistent,0
19046,cellular,aug,1,,0,nonexistent,0
19047,cellular,aug,1,,0,nonexistent,0
19048,cellular,aug,1,,0,nonexistent,0
19049,cellular,aug,1,,0,nonexistent,0
19050,cellular,aug,1,,0,nonexistent,0
19051,cellular,aug,1,,0,nonexistent,0
19052,cellular,aug,1,,0,nonexistent,0
19053,cellular,aug,3,,0,nonexistent,0
19054,cellular,aug,1,,0,nonexistent,0
19055,cellular,aug,1,,0,nonexistent,0
19056,cellular,aug,1,,0,nonexistent,0
19057,cellular,aug,2,,0,nonexistent,0
19058,cellular,aug,1,,0,nonexistent,0
19059,cellular,aug,1,,0,nonexistent,0
19060,telephone,aug,4,,0,nonexistent,1
19061,cellular,aug,1,,0,nonexistent,0
19062,cellular,aug,1,,0,nonexistent,0
19063,cellular,aug,1,,0,nonexistent,0
19064,cellular,aug,1,,0,nonexistent,0
19065,cellular,aug,1,,0,nonexistent,0
19066,cellular,aug,1,,0,nonexistent,0
19067,cellular,aug,1,,0,nonexistent,0
19068,cellular,aug,1,,0,nonexistent,0
19069,cellular,aug,2,,0,nonexistent,0
19070,cellular,aug,1,,0,nonexistent,0
19071,cellular,aug,1,,0,nonexistent,0
19072,cellular,aug,1,,0,nonexistent,0
19073,cellular,aug,1,,0,nonexistent,0
19074,cellular,aug,1,,0,nonexistent,0
19075,cellular,aug,1,,0,nonexistent,0
19076,cellular,aug,1,,0,nonexistent,0
19077,cellular,aug,2,,0,nonexistent,0
19078,cellular,aug,1,,0,nonexistent,0
19079,cellular,aug,1,,0,nonexistent,0
19080,cellular,aug,1,,0,nonexistent,0
19081,cellular,aug,2,,0,nonexistent,0
19082,cellular,aug,2,,0,nonexistent,0
19083,cellular,aug,1,,0,nonexistent,0
19084,cellular,aug,1,,0,nonexistent,0
19085,cellular,aug,1,,0,nonexistent,0
19086,cellular,aug,2,,0,nonexistent,0
19087,cellular,aug,1,,0,nonexistent,0
19088,cellular,aug,2,,0,nonexistent,0
19089,cellular,aug,2,,0,nonexistent,0
19090,cellular,aug,1,,0,nonexistent,0
19091,cellular,aug,3,,0,nonexistent,0
19092,cellular,aug,2,,0,nonexistent,0
19093,cellular,aug,1,,0,nonexistent,0
19094,cellular,aug,2,,0,nonexistent,0
19095,cellular,aug,1,,0,nonexistent,0
19096,cellular,aug,1,,0,nonexistent,0
19097,cellular,aug,2,,0,nonexistent,1
19098,cellular,aug,1,,0,nonexistent,0
19099,cellular,aug,1,,0,nonexistent,0
19100,cellular,aug,4,,0,nonexistent,0
19101,cellular,aug,2,,0,nonexistent,0
19102,cellular,aug,1,,0,nonexistent,0
19103,cellular,aug,2,,0,nonexistent,0
19104,cellular,aug,3,,0,nonexistent,0
19105,cellular,aug,2,,0,nonexistent,0
19106,cellular,aug,1,,0,nonexistent,0
19107,cellular,aug,2,,0,nonexistent,0
19108,cellular,aug,1,,0,nonexistent,1
19109,cellular,aug,2,,0,nonexistent,0
19110,cellular,aug,1,,0,nonexistent,0
19111,cellular,aug,1,,0,nonexistent,0
19112,cellular,aug,2,,0,nonexistent,0
19113,cellular,aug,1,,0,nonexistent,0
19114,cellular,aug,2,,0,nonexistent,0
19115,cellular,aug,3,,0,nonexistent,1
19116,cellular,aug,2,,0,nonexistent,0
19117,cellular,aug,2,,0,nonexistent,0
19118,cellular,aug,2,,0,nonexistent,0
19119,cellular,aug,2,,0,nonexistent,0
19120,cellular,aug,2,,0,nonexistent,0
19121,cellular,aug,2,,0,nonexistent,1
19122,cellular,aug,3,,0,nonexistent,0
19123,cellular,aug,2,,0,nonexistent,0
19124,cellular,aug,2,,0,nonexistent,0
19125,cellular,aug,2,,0,nonexistent,0
19126,cellular,aug,2,,0,nonexistent,0
19127,cellular,aug,1,,0,nonexistent,0
19128,cellular,aug,1,,0,nonexistent,0
19129,cellular,aug,1,,0,nonexistent,0
19130,cellular,aug,2,,0,nonexistent,1
19131,cellular,aug,1,,0,nonexistent,0
19132,cellular,aug,2,,0,nonexistent,0
19133,cellular,aug,1,,0,nonexistent,0
19134,cellular,aug,4,,0,nonexistent,0
19135,cellular,aug,1,,0,nonexistent,0
19136,cellular,aug,1,,0,nonexistent,0
19137,cellular,aug,1,,0,nonexistent,0
19138,cellular,aug,4,,0,nonexistent,0
19139,cellular,aug,1,,0,nonexistent,0
19140,cellular,aug,2,,0,nonexistent,0
19141,cellular,aug,2,,0,nonexistent,0
19142,cellular,aug,1,,0,nonexistent,0
19143,cellular,aug,1,,0,nonexistent,0
19144,cellular,aug,2,,0,nonexistent,0
19145,cellular,aug,1,,0,nonexistent,0
19146,cellular,aug,2,,0,nonexistent,0
19147,cellular,aug,1,,0,nonexistent,0
19148,cellular,aug,1,,0,nonexistent,0
19149,cellular,aug,1,,0,nonexistent,0
19150,telephone,aug,2,,0,nonexistent,0
19151,cellular,aug,3,,0,nonexistent,0
19152,cellular,aug,1,,0,nonexistent,1
19153,cellular,aug,3,,0,nonexistent,0
19154,cellular,aug,2,,0,nonexistent,1
19155,cellular,aug,2,,0,nonexistent,0
19156,cellular,aug,3,,0,nonexistent,0
19157,cellular,aug,2,,0,nonexistent,0
19158,cellular,aug,3,,0,nonexistent,0
19159,cellular,aug,2,,0,nonexistent,0
19160,cellular,aug,2,,0,nonexistent,0
19161,cellular,aug,2,,0,nonexistent,0
19162,cellular,aug,3,,0,nonexistent,0
19163,cellular,aug,3,,0,nonexistent,0
19164,cellular,aug,4,,0,nonexistent,0
19165,cellular,aug,3,,0,nonexistent,0
19166,cellular,aug,2,,0,nonexistent,0
19167,cellular,aug,2,,0,nonexistent,0
19168,cellular,aug,3,,0,nonexistent,0
19169,cellular,aug,3,,0,nonexistent,1
19170,cellular,aug,2,,0,nonexistent,0
19171,cellular,aug,2,,0,nonexistent,0
19172,cellular,aug,2,,0,nonexistent,0
19173,cellular,aug,2,,0,nonexistent,0
19174,cellular,aug,4,,0,nonexistent,0
19175,cellular,aug,2,,0,nonexistent,0
19176,cellular,aug,2,,0,nonexistent,1
19177,cellular,aug,2,,0,nonexistent,0
19178,cellular,aug,2,,0,nonexistent,0
19179,cellular,aug,2,,0,nonexistent,0
19180,cellular,aug,4,,0,nonexistent,0
19181,cellular,aug,2,,0,nonexistent,0
19182,cellular,aug,4,,0,nonexistent,0
19183,cellular,aug,2,,0,nonexistent,0
19184,cellular,aug,2,,0,nonexistent,0
19185,cellular,aug,3,,0,nonexistent,1
19186,cellular,aug,2,,0,nonexistent,0
19187,cellular,aug,4,,0,nonexistent,0
19188,cellular,aug,2,,0,nonexistent,0
19189,cellular,aug,5,,0,nonexistent,0
19190,cellular,aug,3,,0,nonexistent,0
19191,cellular,aug,3,,0,nonexistent,0
19192,telephone,aug,5,,0,nonexistent,0
19193,cellular,aug,5,,0,nonexistent,0
19194,cellular,aug,5,,0,nonexistent,0
19195,cellular,aug,3,,0,nonexistent,0
19196,cellular,aug,3,,0,nonexistent,1
19197,cellular,aug,2,,0,nonexistent,0
19198,cellular,aug,2,,0,nonexistent,0
19199,cellular,aug,3,,0,nonexistent,1
19200,cellular,aug,4,,0,nonexistent,0
19201,cellular,aug,2,,0,nonexistent,0
19202,cellular,aug,2,,0,nonexistent,0
19203,cellular,aug,1,,0,nonexistent,0
19204,cellular,aug,1,,0,nonexistent,0
19205,cellular,aug,1,,0,nonexistent,1
19206,cellular,aug,1,,0,nonexistent,0
19207,cellular,aug,3,,0,nonexistent,0
19208,cellular,aug,1,,0,nonexistent,0
19209,cellular,aug,2,,0,nonexistent,1
19210,cellular,aug,1,,0,nonexistent,0
19211,cellular,aug,1,,0,nonexistent,0
19212,cellular,aug,1,,0,nonexistent,0
19213,cellular,aug,1,,0,nonexistent,0
19214,cellular,aug,1,,0,nonexistent,0
19215,cellular,aug,1,,0,nonexistent,0
19216,cellular,aug,1,,0,nonexistent,0
19217,cellular,aug,1,,0,nonexistent,0
19218,cellular,aug,1,,0,nonexistent,0
19219,cellular,aug,2,,0,nonexistent,0
19220,cellular,aug,2,,0,nonexistent,0
19221,cellular,aug,1,,0,nonexistent,0
19222,cellular,aug,1,,0,nonexistent,1
19223,cellular,aug,1,,0,nonexistent,0
19224,cellular,aug,1,,0,nonexistent,0
19225,cellular,aug,1,,0,nonexistent,0
19226,cellular,aug,1,,0,nonexistent,0
19227,cellular,aug,1,,0,nonexistent,0
19228,cellular,aug,1,,0,nonexistent,0
19229,cellular,aug,1,,0,nonexistent,0
19230,cellular,aug,1,,0,nonexistent,0
19231,cellular,aug,1,,0,nonexistent,0
19232,cellular,aug,1,,0,nonexistent,0
19233,cellular,aug,1,,0,nonexistent,0
19234,cellular,aug,1,,0,nonexistent,0
19235,cellular,aug,1,,0,nonexistent,0
19236,cellular,aug,1,,0,nonexistent,0
19237,cellular,aug,1,,0,nonexistent,0
19238,cellular,aug,1,,0,nonexistent,1
19239,cellular,aug,2,,0,nonexistent,0
19240,cellular,aug,1,,0,nonexistent,0
19241,cellular,aug,1,,0,nonexistent,0
19242,cellular,aug,3,,0,nonexistent,0
19243,cellular,aug,1,,0,nonexistent,0
19244,cellular,aug,1,,0,nonexistent,0
19245,cellular,aug,1,,0,nonexistent,1
19246,cellular,aug,1,,0,nonexistent,0
19247,cellular,aug,2,,0,nonexistent,0
19248,cellular,aug,1,,0,nonexistent,1
19249,cellular,aug,1,,0,nonexistent,0
19250,cellular,aug,1,,0,nonexistent,0
19251,cellular,aug,1,,0,nonexistent,0
19252,cellular,aug,1,,0,nonexistent,0
19253,cellular,aug,2,,0,nonexistent,1
19254,cellular,aug,3,,0,nonexistent,0
19255,cellular,aug,1,,0,nonexistent,0
19256,cellular,aug,1,,0,nonexistent,0
19257,cellular,aug,2,,0,nonexistent,0
19258,cellular,aug,2,,0,nonexistent,0
19259,cellular,aug,2,,0,nonexistent,0
19260,cellular,aug,1,,0,nonexistent,0
19261,cellular,aug,1,,0,nonexistent,0
19262,cellular,aug,1,,0,nonexistent,0
19263,cellular,aug,1,,0,nonexistent,0
19264,cellular,aug,1,,0,nonexistent,0
19265,cellular,aug,1,,0,nonexistent,0
19266,cellular,aug,1,,0,nonexistent,0
19267,cellular,aug,1,,0,nonexistent,0
19268,cellular,aug,1,,0,nonexistent,0
19269,cellular,aug,1,,0,nonexistent,0
19270,cellular,aug,2,,0,nonexistent,0
19271,cellular,aug,1,,0,nonexistent,0
19272,cellular,aug,2,,0,nonexistent,0
19273,cellular,aug,1,,0,nonexistent,0
19274,cellular,aug,1,,0,nonexistent,0
19275,cellular,aug,2,,0,nonexistent,0
19276,cellular,aug,1,,0,nonexistent,1
19277,cellular,aug,1,,0,nonexistent,0
19278,cellular,aug,1,,0,nonexistent,0
19279,cellular,aug,1,,0,nonexistent,0
19280,cellular,aug,2,,0,nonexistent,0
19281,cellular,aug,2,,0,nonexistent,1
19282,cellular,aug,1,,0,nonexistent,0
19283,cellular,aug,1,,0,nonexistent,0
19284,cellular,aug,9,,0,nonexistent,0
19285,cellular,aug,1,,0,nonexistent,0
19286,cellular,aug,1,,0,nonexistent,0
19287,cellular,aug,1,,0,nonexistent,0
19288,cellular,aug,1,,0,nonexistent,0
19289,cellular,aug,1,,0,nonexistent,0
19290,cellular,aug,1,,0,nonexistent,0
19291,cellular,aug,1,,0,nonexistent,0
19292,cellular,aug,2,,0,nonexistent,0
19293,cellular,aug,1,,0,nonexistent,0
19294,cellular,aug,1,,0,nonexistent,0
19295,cellular,aug,1,,0,nonexistent,0
19296,cellular,aug,1,,0,nonexistent,0
19297,cellular,aug,1,,0,nonexistent,0
19298,cellular,aug,1,,0,nonexistent,0
19299,cellular,aug,1,,0,nonexistent,0
19300,cellular,aug,1,,0,nonexistent,0
19301,cellular,aug,1,,0,nonexistent,0
19302,cellular,aug,1,,0,nonexistent,1
19303,cellular,aug,1,,0,nonexistent,0
19304,cellular,aug,1,,0,nonexistent,0
19305,cellular,aug,3,,0,nonexistent,0
19306,cellular,aug,2,,0,nonexistent,0
19307,cellular,aug,2,,0,nonexistent,0
19308,cellular,aug,2,,0,nonexistent,0
19309,cellular,aug,2,,0,nonexistent,0
19310,cellular,aug,5,,0,nonexistent,0
19311,cellular,aug,3,,0,nonexistent,0
19312,cellular,aug,2,,0,nonexistent,0
19313,cellular,aug,1,,0,nonexistent,0
19314,cellular,aug,2,,0,nonexistent,0
19315,cellular,aug,2,,0,nonexistent,0
19316,cellular,aug,3,,0,nonexistent,0
19317,cellular,aug,2,,0,nonexistent,0
19318,cellular,aug,2,,0,nonexistent,0
19319,cellular,aug,1,,0,nonexistent,0
19320,cellular,aug,1,,0,nonexistent,0
19321,cellular,aug,2,,0,nonexistent,0
19322,cellular,aug,2,,0,nonexistent,0
19323,cellular,aug,2,,0,nonexistent,1
19324,cellular,aug,1,,0,nonexistent,0
19325,cellular,aug,1,,0,nonexistent,0
19326,cellular,aug,1,,0,nonexistent,0
19327,cellular,aug,1,,0,nonexistent,0
19328,cellular,aug,1,,0,nonexistent,0
19329,cellular,aug,2,,0,nonexistent,0
19330,cellular,aug,1,,0,nonexistent,0
19331,cellular,aug,1,,0,nonexistent,0
19332,cellular,aug,1,,0,nonexistent,0
19333,cellular,aug,4,,0,nonexistent,0
19334,cellular,aug,2,,0,nonexistent,0
19335,cellular,aug,2,,0,nonexistent,0
19336,cellular,aug,1,,0,nonexistent,0
19337,cellular,aug,1,,0,nonexistent,0
19338,cellular,aug,1,,0,nonexistent,0
19339,cellular,aug,2,,0,nonexistent,0
19340,cellular,aug,1,,0,nonexistent,0
19341,cellular,aug,1,,0,nonexistent,0
19342,cellular,aug,2,,0,nonexistent,0
19343,cellular,aug,2,,0,nonexistent,0
19344,cellular,aug,1,,0,nonexistent,0
19345,cellular,aug,1,,0,nonexistent,0
19346,cellular,aug,1,,0,nonexistent,0
19347,cellular,aug,1,,0,nonexistent,0
19348,cellular,aug,1,,0,nonexistent,0
19349,cellular,aug,1,,0,nonexistent,0
19350,cellular,aug,1,,0,nonexistent,0
19351,cellular,aug,2,,0,nonexistent,0
19352,cellular,aug,1,,0,nonexistent,0
19353,cellular,aug,1,,0,nonexistent,0
19354,cellular,aug,1,,0,nonexistent,0
19355,cellular,aug,6,,0,nonexistent,0
19356,cellular,aug,1,,0,nonexistent,0
19357,cellular,aug,1,,0,nonexistent,0
19358,cellular,aug,1,,0,nonexistent,0
19359,cellular,aug,2,,0,nonexistent,0
19360,cellular,aug,2,,0,nonexistent,0
19361,cellular,aug,2,,0,nonexistent,0
19362,cellular,aug,4,,0,nonexistent,0
19363,cellular,aug,2,,0,nonexistent,0
19364,cellular,aug,2,,0,nonexistent,0
19365,cellular,aug,1,,0,nonexistent,0
19366,telephone,aug,3,,0,nonexistent,0
19367,cellular,aug,4,,0,nonexistent,0
19368,cellular,aug,2,,0,nonexistent,0
19369,cellular,aug,2,,0,nonexistent,0
19370,cellular,aug,1,,0,nonexistent,0
19371,cellular,aug,1,,0,nonexistent,0
19372,cellular,aug,1,,0,nonexistent,1
19373,cellular,aug,3,,0,nonexistent,0
19374,cellular,aug,1,,0,nonexistent,0
19375,cellular,aug,4,,0,nonexistent,0
19376,cellular,aug,1,,0,nonexistent,0
19377,cellular,aug,3,,0,nonexistent,1
19378,cellular,aug,1,,0,nonexistent,1
19379,cellular,aug,3,,0,nonexistent,0
19380,cellular,aug,7,,0,nonexistent,0
19381,cellular,aug,3,,0,nonexistent,0
19382,cellular,aug,3,,0,nonexistent,0
19383,cellular,aug,3,,0,nonexistent,0
19384,cellular,aug,5,,0,nonexistent,0
19385,cellular,aug,1,,0,nonexistent,0
19386,cellular,aug,1,,0,nonexistent,0
19387,cellular,aug,1,,0,nonexistent,0
19388,cellular,aug,1,,0,nonexistent,0
19389,cellular,aug,1,,0,nonexistent,0
19390,cellular,aug,3,,0,nonexistent,0
19391,cellular,aug,1,,0,nonexistent,0
19392,cellular,aug,3,,0,nonexistent,0
19393,cellular,aug,3,,0,nonexistent,0
19394,cellular,aug,3,,0,nonexistent,0
19395,cellular,aug,3,,0,nonexistent,0
19396,cellular,aug,1,,0,nonexistent,0
19397,cellular,aug,7,,0,nonexistent,0
19398,cellular,aug,1,,0,nonexistent,0
19399,cellular,aug,3,,0,nonexistent,0
19400,cellular,aug,1,,0,nonexistent,1
19401,cellular,aug,5,,0,nonexistent,0
19402,cellular,aug,5,,0,nonexistent,0
19403,cellular,aug,5,,0,nonexistent,0
19404,cellular,aug,3,,0,nonexistent,0
19405,cellular,aug,3,,0,nonexistent,0
19406,cellular,aug,3,,0,nonexistent,0
19407,cellular,aug,4,,0,nonexistent,0
19408,cellular,aug,3,,0,nonexistent,0
19409,cellular,aug,3,,0,nonexistent,0
19410,cellular,aug,4,,0,nonexistent,0
19411,cellular,aug,2,,0,nonexistent,0
19412,cellular,aug,3,,0,nonexistent,0
19413,cellular,aug,3,,0,nonexistent,0
19414,cellular,aug,2,,0,nonexistent,0
19415,cellular,aug,4,,0,nonexistent,0
19416,cellular,aug,2,,0,nonexistent,0
